,index,avg_len,avg_obj,avg_side_effects,dones,run,lambda,time_step
494,94,101.0,0.0,0.0,0,0.0,1.0,95
495,95,101.0,0.0,0.0,0,0.0,1.0,96
496,96,101.0,0.0,0.0,0,0.0,1.0,97
497,97,101.0,0.0,0.0,0,0.0,1.0,98
498,98,101.0,0.0,0.0,0,0.0,1.0,99
499,99,101.0,0.0,0.0,0,0.0,1.0,100
500,0,101.0,0.21,0.42,0,1.0,0.0,1
501,1,101.0,0.28,0.59,0,1.0,0.0,2
502,2,100.06,0.38,0.66,1,1.0,0.0,3
503,3,101.0,0.25,0.5,0,1.0,0.0,4
504,4,101.0,0.3,0.47,0,1.0,0.0,5
505,5,101.0,0.3,0.47,0,1.0,0.0,6
506,6,101.0,0.3,0.47,0,1.0,0.0,7
507,7,101.0,0.3,0.47,0,1.0,0.0,8
508,8,99.13,0.41,0.69,2,1.0,0.0,9
509,9,99.24,0.3,0.51,2,1.0,0.0,10
510,10,101.0,0.21,0.42,0,1.0,0.0,11
511,11,101.0,0.22,0.53,0,1.0,0.0,12
512,12,101.0,0.38,0.61,0,1.0,0.0,13
513,13,100.07,0.48,0.71,1,1.0,0.0,14
514,14,101.0,0.27,0.52,0,1.0,0.0,15
515,15,100.09,0.32,0.61,1,1.0,0.0,16
516,16,99.14,0.45,0.62,2,1.0,0.0,17
517,17,97.4,0.51,0.64,4,1.0,0.0,18
518,18,96.53,0.64,0.91,5,1.0,0.0,19
519,19,100.07,0.45,0.55,1,1.0,0.0,20
520,20,100.06,0.47,0.65,1,1.0,0.0,21
521,21,95.5,0.74,0.94,6,1.0,0.0,22
522,22,92.98,0.86,0.92,9,1.0,0.0,23
523,23,94.01,0.82,0.86,8,1.0,0.0,24
524,24,79.36,1.35,1.3,25,1.0,0.0,25
525,25,61.31,1.81,1.26,46,1.0,0.0,26
526,26,58.19,1.83,1.07,48,1.0,0.0,27
527,27,53.49,2.13,1.4,54,1.0,0.0,28
528,28,45.37,2.28,1.27,62,1.0,0.0,29
529,29,39.16,2.37,1.12,70,1.0,0.0,30
530,30,45.36,2.15,0.93,62,1.0,0.0,31
531,31,32.32,2.57,0.92,77,1.0,0.0,32
532,32,49.7,2.18,0.81,57,1.0,0.0,33
533,33,27.45,2.65,1.17,82,1.0,0.0,34
534,34,25.8,2.68,1.03,84,1.0,0.0,35
535,35,32.73,2.54,1.14,76,1.0,0.0,36
536,36,33.48,2.63,0.96,75,1.0,0.0,37
537,37,28.1,2.64,0.97,81,1.0,0.0,38
538,38,29.31,2.64,1.21,80,1.0,0.0,39
539,39,29.48,2.68,1.04,79,1.0,0.0,40
540,40,24.46,2.7,0.97,85,1.0,0.0,41
541,41,18.18,2.86,0.99,92,1.0,0.0,42
542,42,28.83,2.6,1.0,80,1.0,0.0,43
543,43,22.86,2.74,1.2,87,1.0,0.0,44
544,44,26.37,2.68,1.06,83,1.0,0.0,45
545,45,21.48,2.75,1.08,88,1.0,0.0,46
546,46,25.07,2.7,0.89,84,1.0,0.0,47
547,47,26.46,2.71,1.1,83,1.0,0.0,48
548,48,20.48,2.74,0.91,89,1.0,0.0,49
549,49,20.65,2.84,1.13,89,1.0,0.0,50
550,50,15.2,2.89,1.16,95,1.0,0.0,51
551,51,17.93,2.81,1.03,92,1.0,0.0,52
552,52,18.87,2.85,1.06,91,1.0,0.0,53
553,53,19.77,2.85,1.02,90,1.0,0.0,54
554,54,15.83,2.92,0.92,94,1.0,0.0,55
555,55,16.86,2.85,1.02,93,1.0,0.0,56
556,56,19.47,2.83,1.01,90,1.0,0.0,57
557,57,15.65,2.9,0.91,94,1.0,0.0,58
558,58,20.1,2.81,0.99,89,1.0,0.0,59
559,59,15.69,2.89,0.89,94,1.0,0.0,60
560,60,16.67,2.88,0.93,93,1.0,0.0,61
561,61,16.9,2.88,0.99,93,1.0,0.0,62
562,62,17.58,2.87,1.01,92,1.0,0.0,63
563,63,15.88,2.86,1.03,94,1.0,0.0,64
564,64,17.38,2.82,1.06,92,1.0,0.0,65
565,65,12.28,2.97,1.13,98,1.0,0.0,66
566,66,13.93,2.94,1.06,96,1.0,0.0,67
567,67,14.08,2.91,1.14,96,1.0,0.0,68
568,68,16.83,2.84,1.05,93,1.0,0.0,69
569,69,12.78,2.96,1.01,97,1.0,0.0,70
570,70,12.72,2.94,0.96,97,1.0,0.0,71
571,71,12.16,2.96,1.07,98,1.0,0.0,72
572,72,14.86,2.91,0.96,95,1.0,0.0,73
573,73,11.08,2.99,0.95,99,1.0,0.0,74
574,74,18.52,2.88,1.04,91,1.0,0.0,75
575,75,13.21,2.95,0.88,97,1.0,0.0,76
576,76,14.6,2.9,0.81,95,1.0,0.0,77
577,77,13.87,2.92,0.9,96,1.0,0.0,78
578,78,12.89,2.95,0.91,97,1.0,0.0,79
579,79,12.39,2.96,0.99,98,1.0,0.0,80
580,80,11.23,2.99,1.04,99,1.0,0.0,81
581,81,12.04,2.98,0.93,98,1.0,0.0,82
582,82,13.75,2.95,0.92,96,1.0,0.0,83
583,83,15.01,2.91,1.12,95,1.0,0.0,84
584,84,12.91,2.95,0.99,97,1.0,0.0,85
585,85,14.63,2.93,0.97,95,1.0,0.0,86
586,86,12.12,2.97,0.96,98,1.0,0.0,87
587,87,10.25,3.0,1.06,100,1.0,0.0,88
588,88,11.01,2.99,0.92,99,1.0,0.0,89
589,89,13.58,2.94,0.96,96,1.0,0.0,90
590,90,11.94,2.96,0.91,98,1.0,0.0,91
591,91,11.78,2.98,0.95,98,1.0,0.0,92
592,92,12.64,2.95,0.88,97,1.0,0.0,93
593,93,11.91,2.96,0.97,98,1.0,0.0,94
594,94,11.02,2.99,0.95,99,1.0,0.0,95
595,95,9.97,3.0,0.83,100,1.0,0.0,96
596,96,10.0,3.0,0.97,100,1.0,0.0,97
597,97,11.63,2.96,0.7,98,1.0,0.0,98
598,98,10.13,3.0,0.87,100,1.0,0.0,99
599,99,10.93,2.97,0.87,99,1.0,0.0,100
600,0,100.06,0.38,0.66,1,1.0,0.25,1
601,1,101.0,0.28,0.59,0,1.0,0.25,2
602,2,101.0,0.3,0.47,0,1.0,0.25,3
603,3,101.0,0.21,0.42,0,1.0,0.25,4
604,4,100.06,0.38,0.66,1,1.0,0.25,5
605,5,101.0,0.21,0.42,0,1.0,0.25,6
606,6,101.0,0.21,0.42,0,1.0,0.25,7
607,7,101.0,0.3,0.47,0,1.0,0.25,8
608,8,101.0,0.3,0.47,0,1.0,0.25,9
609,9,101.0,0.3,0.47,0,1.0,0.25,10
610,10,101.0,0.21,0.42,0,1.0,0.25,11
611,11,101.0,0.21,0.42,0,1.0,0.25,12
612,12,100.06,0.38,0.66,1,1.0,0.25,13
613,13,101.0,0.21,0.42,0,1.0,0.25,14
614,14,101.0,0.21,0.42,0,1.0,0.25,15
615,15,101.0,0.28,0.49,0,1.0,0.25,16
616,16,100.1,0.23,0.42,1,1.0,0.25,17
617,17,101.0,0.3,0.51,0,1.0,0.25,18
618,18,98.29,0.43,0.75,3,1.0,0.25,19
619,19,100.1,0.4,0.57,1,1.0,0.25,20
620,20,101.0,0.31,0.44,0,1.0,0.25,21
621,21,101.0,0.25,0.43,0,1.0,0.25,22
622,22,98.22,0.48,0.72,3,1.0,0.25,23
623,23,97.47,0.45,0.57,4,1.0,0.25,24
624,24,95.62,0.68,0.8,6,1.0,0.25,25
625,25,99.19,0.58,0.61,2,1.0,0.25,26
626,26,98.2,0.59,0.78,3,1.0,0.25,27
627,27,97.32,0.75,1.01,4,1.0,0.25,28
628,28,86.78,0.99,0.84,16,1.0,0.25,29
629,29,74.46,1.34,1.06,30,1.0,0.25,30
630,30,77.88,1.54,1.26,27,1.0,0.25,31
631,31,68.28,1.68,1.06,37,1.0,0.25,32
632,32,54.18,1.98,1.18,53,1.0,0.25,33
633,33,52.16,2.07,1.15,55,1.0,0.25,34
634,34,45.37,2.14,1.1,62,1.0,0.25,35
635,35,43.69,2.28,1.11,64,1.0,0.25,36
636,36,27.47,2.61,1.1,82,1.0,0.25,37
637,37,28.11,2.59,1.0,81,1.0,0.25,38
638,38,30.53,2.59,0.89,78,1.0,0.25,39
639,39,37.06,2.47,0.85,71,1.0,0.25,40
640,40,30.66,2.61,0.92,78,1.0,0.25,41
641,41,32.52,2.61,0.82,76,1.0,0.25,42
642,42,27.81,2.72,0.78,81,1.0,0.25,43
643,43,27.95,2.69,0.72,81,1.0,0.25,44
644,44,25.65,2.73,0.81,83,1.0,0.25,45
645,45,25.24,2.73,0.7,84,1.0,0.25,46
646,46,16.96,2.88,0.74,93,1.0,0.25,47
647,47,18.84,2.88,0.78,91,1.0,0.25,48
648,48,16.81,2.88,0.81,93,1.0,0.25,49
649,49,21.11,2.81,0.69,88,1.0,0.25,50
650,50,19.5,2.85,0.68,90,1.0,0.25,51
651,51,17.51,2.83,0.64,92,1.0,0.25,52
652,52,15.7,2.89,0.64,94,1.0,0.25,53
653,53,16.67,2.91,0.62,93,1.0,0.25,54
654,54,21.96,2.79,0.62,87,1.0,0.25,55
655,55,25.81,2.71,0.59,83,1.0,0.25,56
656,56,21.94,2.78,0.63,87,1.0,0.25,57
657,57,17.57,2.88,0.63,92,1.0,0.25,58
658,58,14.83,2.89,0.65,95,1.0,0.25,59
659,59,19.37,2.83,0.56,90,1.0,0.25,60
660,60,16.44,2.88,0.68,93,1.0,0.25,61
661,61,14.59,2.95,0.64,95,1.0,0.25,62
662,62,16.27,2.88,0.55,93,1.0,0.25,63
663,63,13.84,2.94,0.6,96,1.0,0.25,64
664,64,12.72,2.94,0.58,97,1.0,0.25,65
665,65,15.29,2.89,0.62,94,1.0,0.25,66
666,66,14.5,2.93,0.61,95,1.0,0.25,67
667,67,14.39,2.92,0.65,95,1.0,0.25,68
668,68,10.97,2.99,0.62,99,1.0,0.25,69
669,69,14.5,2.93,0.53,95,1.0,0.25,70
670,70,13.98,2.96,0.67,96,1.0,0.25,71
671,71,14.59,2.93,0.44,95,1.0,0.25,72
672,72,12.7,2.96,0.49,97,1.0,0.25,73
673,73,10.93,2.99,0.56,99,1.0,0.25,74
674,74,11.76,2.97,0.59,98,1.0,0.25,75
675,75,15.4,2.92,0.54,94,1.0,0.25,76
676,76,14.76,2.89,0.58,95,1.0,0.25,77
677,77,18.97,2.86,0.52,90,1.0,0.25,78
678,78,13.61,2.93,0.58,96,1.0,0.25,79
679,79,17.08,2.9,0.55,92,1.0,0.25,80
680,80,12.74,2.97,0.59,97,1.0,0.25,81
681,81,12.81,2.94,0.56,97,1.0,0.25,82
682,82,9.92,3.0,0.58,100,1.0,0.25,83
683,83,10.98,2.97,0.57,99,1.0,0.25,84
684,84,9.99,3.0,0.51,100,1.0,0.25,85
685,85,12.05,2.96,0.51,98,1.0,0.25,86
686,86,13.58,2.92,0.42,96,1.0,0.25,87
687,87,16.26,2.85,0.52,93,1.0,0.25,88
688,88,13.8,2.92,0.46,96,1.0,0.25,89
689,89,12.89,2.95,0.43,97,1.0,0.25,90
690,90,11.15,2.98,0.48,99,1.0,0.25,91
691,91,12.78,2.94,0.41,97,1.0,0.25,92
692,92,13.67,2.93,0.37,96,1.0,0.25,93
693,93,14.59,2.94,0.4,95,1.0,0.25,94
694,94,13.63,2.93,0.44,96,1.0,0.25,95
695,95,15.37,2.86,0.41,94,1.0,0.25,96
696,96,12.66,2.93,0.45,97,1.0,0.25,97
697,97,15.34,2.9,0.38,94,1.0,0.25,98
698,98,12.94,2.95,0.54,97,1.0,0.25,99
699,99,16.38,2.88,0.48,93,1.0,0.25,100
700,0,101.0,0.3,0.47,0,1.0,0.5,1
701,1,101.0,0.3,0.47,0,1.0,0.5,2
702,2,99.13,0.43,0.77,2,1.0,0.5,3
703,3,101.0,0.22,0.44,0,1.0,0.5,4
704,4,100.06,0.37,0.65,1,1.0,0.5,5
705,5,101.0,0.22,0.43,0,1.0,0.5,6
706,6,100.06,0.28,0.53,1,1.0,0.5,7
707,7,101.0,0.23,0.37,0,1.0,0.5,8
708,8,101.0,0.3,0.47,0,1.0,0.5,9
709,9,101.0,0.22,0.49,0,1.0,0.5,10
710,10,101.0,0.22,0.42,0,1.0,0.5,11
711,11,101.0,0.26,0.56,0,1.0,0.5,12
712,12,101.0,0.29,0.62,0,1.0,0.5,13
713,13,100.06,0.35,0.7,1,1.0,0.5,14
714,14,100.08,0.35,0.55,1,1.0,0.5,15
715,15,100.07,0.41,0.83,1,1.0,0.5,16
716,16,100.12,0.48,0.62,1,1.0,0.5,17
717,17,95.52,0.73,0.94,6,1.0,0.5,18
718,18,99.24,0.58,0.55,2,1.0,0.5,19
719,19,100.11,0.71,0.76,1,1.0,0.5,20
720,20,87.92,1.06,0.93,15,1.0,0.5,21
721,21,84.12,1.25,0.92,19,1.0,0.5,22
722,22,80.08,1.39,0.84,23,1.0,0.5,23
723,23,75.68,1.64,0.76,28,1.0,0.5,24
724,24,63.75,1.85,0.72,41,1.0,0.5,25
725,25,63.79,1.8,0.66,41,1.0,0.5,26
726,26,44.94,2.32,0.76,62,1.0,0.5,27
727,27,53.87,2.18,0.64,52,1.0,0.5,28
728,28,36.23,2.54,0.74,72,1.0,0.5,29
729,29,35.58,2.48,0.59,72,1.0,0.5,30
730,30,32.76,2.6,0.62,75,1.0,0.5,31
731,31,23.22,2.78,0.59,86,1.0,0.5,32
732,32,24.92,2.73,0.64,84,1.0,0.5,33
733,33,26.87,2.72,0.54,82,1.0,0.5,34
734,34,17.03,2.89,0.7,93,1.0,0.5,35
735,35,30.05,2.69,0.47,78,1.0,0.5,36
736,36,23.26,2.8,0.56,86,1.0,0.5,37
737,37,21.35,2.82,0.51,88,1.0,0.5,38
738,38,23.85,2.72,0.47,85,1.0,0.5,39
739,39,24.84,2.8,0.52,84,1.0,0.5,40
740,40,27.66,2.71,0.43,81,1.0,0.5,41
741,41,21.6,2.79,0.41,88,1.0,0.5,42
742,42,21.23,2.84,0.39,88,1.0,0.5,43
743,43,21.25,2.76,0.4,88,1.0,0.5,44
744,44,24.62,2.73,0.42,84,1.0,0.5,45
745,45,21.24,2.78,0.42,88,1.0,0.5,46
746,46,20.47,2.82,0.4,89,1.0,0.5,47
747,47,17.57,2.85,0.35,92,1.0,0.5,48
748,48,28.29,2.55,0.39,80,1.0,0.5,49
749,49,21.03,2.81,0.35,88,1.0,0.5,50
750,50,16.68,2.9,0.39,93,1.0,0.5,51
751,51,18.33,2.88,0.32,91,1.0,0.5,52
752,52,15.71,2.9,0.37,94,1.0,0.5,53
753,53,28.13,2.7,0.26,80,1.0,0.5,54
754,54,15.71,2.9,0.32,94,1.0,0.5,55
755,55,16.57,2.89,0.32,93,1.0,0.5,56
756,56,20.36,2.85,0.45,89,1.0,0.5,57
757,57,16.17,2.88,0.33,93,1.0,0.5,58
758,58,18.28,2.84,0.35,91,1.0,0.5,59
759,59,14.94,2.92,0.28,95,1.0,0.5,60
760,60,14.79,2.91,0.28,95,1.0,0.5,61
761,61,19.3,2.85,0.33,90,1.0,0.5,62
762,62,15.42,2.94,0.32,94,1.0,0.5,63
763,63,18.19,2.85,0.29,91,1.0,0.5,64
764,64,19.06,2.87,0.31,90,1.0,0.5,65
765,65,16.41,2.89,0.28,93,1.0,0.5,66
766,66,14.68,2.93,0.28,95,1.0,0.5,67
767,67,12.84,2.94,0.31,97,1.0,0.5,68
768,68,20.99,2.76,0.27,88,1.0,0.5,69
769,69,16.53,2.9,0.28,93,1.0,0.5,70
770,70,17.55,2.88,0.25,92,1.0,0.5,71
771,71,20.79,2.85,0.23,88,1.0,0.5,72
772,72,22.01,2.82,0.22,87,1.0,0.5,73
773,73,18.17,2.89,0.27,91,1.0,0.5,74
774,74,17.45,2.85,0.23,92,1.0,0.5,75
775,75,15.67,2.87,0.24,94,1.0,0.5,76
776,76,16.4,2.89,0.28,93,1.0,0.5,77
777,77,14.65,2.93,0.3,95,1.0,0.5,78
778,78,13.82,2.94,0.31,96,1.0,0.5,79
779,79,20.08,2.8,0.27,89,1.0,0.5,80
780,80,13.75,2.92,0.25,96,1.0,0.5,81
781,81,18.32,2.86,0.29,91,1.0,0.5,82
782,82,17.4,2.84,0.24,92,1.0,0.5,83
783,83,17.42,2.85,0.19,92,1.0,0.5,84
784,84,16.39,2.92,0.25,93,1.0,0.5,85
785,85,13.95,2.96,0.26,96,1.0,0.5,86
786,86,16.98,2.91,0.2,93,1.0,0.5,87
787,87,17.36,2.88,0.26,92,1.0,0.5,88
788,88,14.63,2.95,0.24,95,1.0,0.5,89
789,89,13.14,2.94,0.26,97,1.0,0.5,90
790,90,11.32,2.97,0.27,99,1.0,0.5,91
791,91,15.0,2.92,0.22,95,1.0,0.5,92
792,92,15.57,2.91,0.22,94,1.0,0.5,93
793,93,14.87,2.94,0.18,95,1.0,0.5,94
794,94,13.14,2.96,0.21,97,1.0,0.5,95
795,95,15.94,2.91,0.19,94,1.0,0.5,96
796,96,15.5,2.93,0.22,94,1.0,0.5,97
797,97,16.35,2.9,0.25,93,1.0,0.5,98
798,98,14.93,2.91,0.2,95,1.0,0.5,99
799,99,15.59,2.93,0.2,94,1.0,0.5,100
800,0,101.0,0.21,0.42,0,1.0,0.75,1
801,1,101.0,0.0,0.0,0,1.0,0.75,2
802,2,101.0,0.3,0.47,0,1.0,0.75,3
803,3,101.0,0.21,0.42,0,1.0,0.75,4
804,4,101.0,0.21,0.42,0,1.0,0.75,5
805,5,100.06,0.38,0.66,1,1.0,0.75,6
806,6,100.06,0.33,0.57,1,1.0,0.75,7
807,7,101.0,0.21,0.42,0,1.0,0.75,8
808,8,101.0,0.21,0.42,0,1.0,0.75,9
809,9,101.0,0.24,0.56,0,1.0,0.75,10
810,10,101.0,0.22,0.5,0,1.0,0.75,11
811,11,101.0,0.21,0.42,0,1.0,0.75,12
812,12,100.06,0.38,0.66,1,1.0,0.75,13
813,13,100.06,0.38,0.66,1,1.0,0.75,14
814,14,100.06,0.38,0.66,1,1.0,0.75,15
815,15,100.06,0.38,0.66,1,1.0,0.75,16
816,16,100.06,0.38,0.66,1,1.0,0.75,17
817,17,100.06,0.38,0.66,1,1.0,0.75,18
818,18,100.06,0.26,0.5,1,1.0,0.75,19
819,19,100.06,0.24,0.43,1,1.0,0.75,20
820,20,100.06,0.23,0.39,1,1.0,0.75,21
821,21,100.06,0.28,0.51,1,1.0,0.75,22
822,22,100.06,0.27,0.46,1,1.0,0.75,23
823,23,101.0,0.38,0.66,0,1.0,0.75,24
824,24,99.13,0.36,0.63,2,1.0,0.75,25
825,25,100.12,0.34,0.51,1,1.0,0.75,26
826,26,100.06,0.27,0.49,1,1.0,0.75,27
827,27,101.0,0.29,0.42,0,1.0,0.75,28
828,28,101.0,0.36,0.55,0,1.0,0.75,29
829,29,100.07,0.33,0.47,1,1.0,0.75,30
830,30,97.36,0.63,0.84,4,1.0,0.75,31
831,31,94.75,0.69,0.91,7,1.0,0.75,32
832,32,100.07,0.54,0.62,1,1.0,0.75,33
833,33,93.0,0.92,0.98,9,1.0,0.75,34
834,34,98.22,0.52,0.56,3,1.0,0.75,35
835,35,92.94,0.85,0.73,9,1.0,0.75,36
836,36,89.44,1.05,0.83,13,1.0,0.75,37
837,37,79.03,1.35,0.96,25,1.0,0.75,38
838,38,68.4,1.58,0.83,37,1.0,0.75,39
839,39,64.8,1.85,0.96,41,1.0,0.75,40
840,40,56.81,2.0,0.96,50,1.0,0.75,41
841,41,49.21,2.19,0.87,58,1.0,0.75,42
842,42,38.75,2.43,0.84,70,1.0,0.75,43
843,43,38.13,2.47,0.9,71,1.0,0.75,44
844,44,37.28,2.45,0.84,71,1.0,0.75,45
845,45,37.66,2.5,0.68,70,1.0,0.75,46
846,46,34.33,2.54,0.68,74,1.0,0.75,47
847,47,26.82,2.72,0.66,82,1.0,0.75,48
848,48,28.2,2.64,0.63,81,1.0,0.75,49
849,49,21.67,2.8,0.54,88,1.0,0.75,50
850,50,22.08,2.84,0.58,88,1.0,0.75,51
851,51,28.15,2.67,0.51,80,1.0,0.75,52
852,52,33.12,2.52,0.45,75,1.0,0.75,53
853,53,21.71,2.77,0.45,88,1.0,0.75,54
854,54,24.95,2.75,0.47,84,1.0,0.75,55
855,55,29.64,2.68,0.44,79,1.0,0.75,56
856,56,19.8,2.87,0.4,90,1.0,0.75,57
857,57,21.44,2.82,0.4,88,1.0,0.75,58
858,58,20.42,2.82,0.43,89,1.0,0.75,59
859,59,23.88,2.79,0.33,85,1.0,0.75,60
860,60,25.64,2.72,0.33,83,1.0,0.75,61
861,61,21.25,2.8,0.36,88,1.0,0.75,62
862,62,21.29,2.84,0.34,88,1.0,0.75,63
863,63,16.92,2.93,0.31,93,1.0,0.75,64
864,64,20.41,2.8,0.28,89,1.0,0.75,65
865,65,21.14,2.8,0.29,88,1.0,0.75,66
866,66,18.62,2.89,0.31,91,1.0,0.75,67
867,67,22.23,2.78,0.26,87,1.0,0.75,68
868,68,17.64,2.92,0.27,92,1.0,0.75,69
869,69,22.11,2.87,0.27,87,1.0,0.75,70
870,70,19.5,2.85,0.22,90,1.0,0.75,71
871,71,30.13,2.61,0.23,78,1.0,0.75,72
872,72,15.71,2.91,0.33,94,1.0,0.75,73
873,73,26.36,2.7,0.14,82,1.0,0.75,74
874,74,14.82,2.92,0.28,95,1.0,0.75,75
875,75,18.28,2.87,0.26,91,1.0,0.75,76
876,76,17.28,2.9,0.19,92,1.0,0.75,77
877,77,18.41,2.86,0.23,91,1.0,0.75,78
878,78,19.34,2.86,0.18,90,1.0,0.75,79
879,79,21.99,2.81,0.22,87,1.0,0.75,80
880,80,24.66,2.72,0.2,84,1.0,0.75,81
881,81,16.76,2.86,0.22,93,1.0,0.75,82
882,82,16.67,2.92,0.17,93,1.0,0.75,83
883,83,21.43,2.78,0.18,88,1.0,0.75,84
884,84,21.21,2.78,0.17,88,1.0,0.75,85
885,85,17.6,2.85,0.22,92,1.0,0.75,86
886,86,21.06,2.8,0.24,88,1.0,0.75,87
887,87,19.6,2.88,0.17,90,1.0,0.75,88
888,88,21.1,2.83,0.22,88,1.0,0.75,89
889,89,22.89,2.79,0.15,86,1.0,0.75,90
890,90,20.22,2.84,0.13,89,1.0,0.75,91
891,91,20.27,2.8,0.13,89,1.0,0.75,92
892,92,19.35,2.86,0.12,90,1.0,0.75,93
893,93,18.45,2.9,0.19,91,1.0,0.75,94
894,94,22.78,2.74,0.15,86,1.0,0.75,95
895,95,18.45,2.86,0.17,91,1.0,0.75,96
896,96,15.72,2.91,0.17,94,1.0,0.75,97
897,97,16.46,2.87,0.15,93,1.0,0.75,98
898,98,21.04,2.81,0.15,88,1.0,0.75,99
899,99,21.16,2.84,0.14,88,1.0,0.75,100
900,0,101.0,0.21,0.42,0,1.0,1.0,1
901,1,101.0,0.21,0.44,0,1.0,1.0,2
902,2,100.08,0.25,0.5,1,1.0,1.0,3
903,3,101.0,0.22,0.41,0,1.0,1.0,4
904,4,101.0,0.28,0.56,0,1.0,1.0,5
905,5,101.0,0.0,0.0,0,1.0,1.0,6
906,6,101.0,0.27,0.48,0,1.0,1.0,7
907,7,101.0,0.19,0.44,0,1.0,1.0,8
908,8,101.0,0.22,0.44,0,1.0,1.0,9
909,9,101.0,0.28,0.59,0,1.0,1.0,10
910,10,101.0,0.21,0.42,0,1.0,1.0,11
911,11,101.0,0.22,0.45,0,1.0,1.0,12
912,12,101.0,0.3,0.47,0,1.0,1.0,13
913,13,100.06,0.38,0.66,1,1.0,1.0,14
914,14,101.0,0.38,0.62,0,1.0,1.0,15
915,15,100.06,0.44,0.74,1,1.0,1.0,16
916,16,101.0,0.24,0.37,0,1.0,1.0,17
917,17,99.23,0.37,0.68,2,1.0,1.0,18
918,18,99.27,0.39,0.65,2,1.0,1.0,19
919,19,100.04,0.31,0.6,1,1.0,1.0,20
920,20,101.0,0.25,0.57,0,1.0,1.0,21
921,21,101.0,0.42,0.63,0,1.0,1.0,22
922,22,101.0,0.18,0.31,0,1.0,1.0,23
923,23,101.0,0.16,0.27,0,1.0,1.0,24
924,24,101.0,0.09,0.12,0,1.0,1.0,25
925,25,101.0,0.06,0.04,0,1.0,1.0,26
926,26,101.0,0.09,0.13,0,1.0,1.0,27
927,27,100.09,0.42,0.49,1,1.0,1.0,28
928,28,101.0,0.35,0.43,0,1.0,1.0,29
929,29,101.0,0.27,0.48,0,1.0,1.0,30
930,30,101.0,0.38,0.41,0,1.0,1.0,31
931,31,99.19,0.57,0.55,2,1.0,1.0,32
932,32,100.12,0.57,0.66,1,1.0,1.0,33
933,33,97.51,0.62,0.64,4,1.0,1.0,34
934,34,91.9,0.88,0.62,10,1.0,1.0,35
935,35,96.45,0.69,0.34,5,1.0,1.0,36
936,36,97.28,0.76,0.51,4,1.0,1.0,37
937,37,96.48,0.65,0.42,5,1.0,1.0,38
938,38,94.62,1.02,0.6,7,1.0,1.0,39
939,39,91.98,1.14,0.57,10,1.0,1.0,40
940,40,85.53,1.08,0.55,17,1.0,1.0,41
941,41,88.49,1.22,0.61,14,1.0,1.0,42
942,42,81.2,1.35,0.61,22,1.0,1.0,43
943,43,77.59,1.35,0.57,26,1.0,1.0,44
944,44,74.07,1.64,0.66,30,1.0,1.0,45
945,45,82.93,1.24,0.53,20,1.0,1.0,46
946,46,71.41,1.6,0.56,33,1.0,1.0,47
947,47,71.18,1.56,0.46,33,1.0,1.0,48
948,48,65.91,1.77,0.53,39,1.0,1.0,49
949,49,65.94,1.85,0.6,39,1.0,1.0,50
950,50,59.55,1.89,0.55,46,1.0,1.0,51
951,51,55.7,2.08,0.52,50,1.0,1.0,52
952,52,63.84,1.9,0.54,41,1.0,1.0,53
953,53,54.08,2.08,0.54,52,1.0,1.0,54
954,54,50.44,2.11,0.56,56,1.0,1.0,55
955,55,51.1,2.12,0.44,55,1.0,1.0,56
956,56,45.55,2.41,0.41,61,1.0,1.0,57
957,57,55.79,2.13,0.35,50,1.0,1.0,58
958,58,39.53,2.46,0.41,68,1.0,1.0,59
959,59,41.35,2.41,0.32,66,1.0,1.0,60
960,60,41.16,2.38,0.33,66,1.0,1.0,61
961,61,39.63,2.42,0.35,68,1.0,1.0,62
962,62,34.34,2.51,0.43,74,1.0,1.0,63
963,63,35.18,2.51,0.42,73,1.0,1.0,64
964,64,36.04,2.5,0.32,72,1.0,1.0,65
965,65,31.56,2.6,0.37,77,1.0,1.0,66
966,66,36.59,2.54,0.27,71,1.0,1.0,67
967,67,24.93,2.74,0.32,84,1.0,1.0,68
968,68,29.6,2.65,0.29,79,1.0,1.0,69
969,69,32.19,2.63,0.41,76,1.0,1.0,70
970,70,24.81,2.78,0.29,84,1.0,1.0,71
971,71,24.21,2.75,0.32,85,1.0,1.0,72
972,72,23.97,2.8,0.3,85,1.0,1.0,73
973,73,26.48,2.73,0.3,82,1.0,1.0,74
974,74,30.54,2.68,0.27,78,1.0,1.0,75
975,75,19.0,2.84,0.32,91,1.0,1.0,76
976,76,23.98,2.73,0.19,85,1.0,1.0,77
977,77,26.83,2.71,0.25,82,1.0,1.0,78
978,78,23.43,2.76,0.21,86,1.0,1.0,79
979,79,26.84,2.67,0.25,82,1.0,1.0,80
980,80,21.25,2.81,0.19,88,1.0,1.0,81
981,81,24.26,2.77,0.19,85,1.0,1.0,82
982,82,24.16,2.75,0.19,85,1.0,1.0,83
983,83,25.67,2.74,0.21,83,1.0,1.0,84
984,84,23.1,2.83,0.23,86,1.0,1.0,85
985,85,21.26,2.77,0.18,88,1.0,1.0,86
986,86,27.78,2.7,0.21,81,1.0,1.0,87
987,87,22.27,2.8,0.23,87,1.0,1.0,88
988,88,23.97,2.75,0.2,85,1.0,1.0,89
989,89,20.51,2.88,0.2,89,1.0,1.0,90
990,90,19.64,2.85,0.2,90,1.0,1.0,91
991,91,23.07,2.74,0.18,86,1.0,1.0,92
